time_reference,Fog 1,Fog 2,Fog 3,Fog 4,Fog 5,Fog 6,Fog 7,Fog 8,Fog 9,Fog 10
1.038951,0.5295182481751824,0.5470331447049313,0.7439710610932475,0.5447671232876712,0.5125382755842063,0.5820145985401459,0.47454102355808286,0.5116699029126214,0.5010753036437247,0.40611650485436895
1.038951,0.5295182481751824,0.5470331447049313,0.7439710610932475,0.5447671232876712,0.5125382755842063,0.5820145985401459,0.47454102355808286,0.5116699029126214,0.5010753036437247,0.40611650485436895
2.073584,0.34442053789731053,0.5210526315789473,0.41929126213592227,0.7499084337349398,0.5071635475996745,0.5337995110024449,0.5816522448979592,0.5373627450980393,0.43082758620689654,0.4926907894736842
2.073584,0.34442053789731053,0.5210526315789473,0.41929126213592227,0.7499084337349398,0.5071635475996745,0.5337995110024449,0.5816522448979592,0.5373627450980393,0.43082758620689654,0.4926907894736842
3.090763,1.2693607907742999,1.170484107579462,1.098153086419753,0.832368932038835,1.0506919275123558,0.709693191140279,0.8680131147540984,1.0139607843137255,0.7856136919315405,0.7352318958502847
3.090763,1.2693607907742999,1.170484107579462,1.098153086419753,0.832368932038835,1.0506919275123558,0.709693191140279,0.8680131147540984,1.0139607843137255,0.7856136919315405,0.7352318958502847
4.156015,0.1083123028391167,0.06020605069501227,0.11876386687797147,0.17157487922705314,0.025187648456057005,0.2625734939759036,0.20444655581947743,0.07419801980198021,0.1808388157894737,0.25327243066884175
4.156015,0.1083123028391167,0.06020605069501227,0.11876386687797147,0.17157487922705314,0.025187648456057005,0.2625734939759036,0.20444655581947743,0.07419801980198021,0.1808388157894737,0.25327243066884175
5.185156,1.2750907604251842,1.366455917394758,1.342934210526316,1.5921890547263684,1.6802163934426229,1.4408785197103782,1.3094693877551022,1.6520566037735849,1.5911146245059289,1.446014342629482
5.185156,1.2750907604251842,1.366455917394758,1.342934210526316,1.5921890547263684,1.6802163934426229,1.4408785197103782,1.3094693877551022,1.6520566037735849,1.5911146245059289,1.446014342629482
6.244281,0.11584177215189875,0.06607358953393296,0.10992223950233282,0.11962991518889746,0.28415165876777254,0.07202857142857143,0.047315372424722654,0.0596331456154465,0.040072667217175895,0.07620829943043125
6.244281,0.11584177215189875,0.06607358953393296,0.10992223950233282,0.11962991518889746,0.28415165876777254,0.07202857142857143,0.047315372424722654,0.0596331456154465,0.040072667217175895,0.07620829943043125
7.285402,1.0411553398058253,1.1277924528301886,1.0400525020508613,1.2670000000000001,1.0124951456310678,1.2147054908485857,1.2577784963621668,1.0746336,1.0965362431800467,1.0006292490118578
7.285402,1.0411553398058253,1.1277924528301886,1.0400525020508613,1.2670000000000001,1.0124951456310678,1.2147054908485857,1.2577784963621668,1.0746336,1.0965362431800467,1.0006292490118578
8.340022,0.06881399046104927,0.02969607843137255,0.09200941176470588,0.11775351014040561,0.09090332805071315,0.1272316034082107,0.04271656050955414,0.04431511254019293,0.045400329489291597,0.0358538961038961
8.340022,0.06881399046104927,0.02969607843137255,0.09200941176470588,0.11775351014040561,0.09090332805071315,0.1272316034082107,0.04271656050955414,0.04431511254019293,0.045400329489291597,0.0358538961038961
9.353597,43.073117355371906,42.03233360064154,45.262304239401494,44.940690789473685,43.82198186314922,44.11239408866995,39.76173442622951,43.91349350649351,40.617380952380955,44.480898222940226
9.353597,43.073117355371906,42.03233360064154,45.262304239401494,44.940690789473685,43.82198186314922,44.11239408866995,39.76173442622951,43.91349350649351,40.617380952380955,44.480898222940226
10.368741,93.53520585842148,94.69789543568464,95.1444224207961,91.34271921182267,92.77140439381611,93.02352709359604,91.79447290640394,92.59718652423993,93.08297427385892,89.94667105263157
10.368741,93.53520585842148,94.69789543568464,95.1444224207961,91.34271921182267,92.77140439381611,93.02352709359604,91.79447290640394,92.59718652423993,93.08297427385892,89.94667105263157
11.381902,23.43544691358025,51.75675961538462,12.44476616915423,26.779605220228387,34.53862376237624,34.15293137254902,31.28623712183156,19.72018785425101,27.407451923076927,18.246145395799676
11.381902,23.43544691358025,51.75675961538462,12.44476616915423,26.779605220228387,34.53862376237624,34.15293137254902,31.28623712183156,19.72018785425101,27.407451923076927,18.246145395799676
12.411606,79.44904585679807,63.28183306055646,48.6912864,84.09246428571429,74.7080128410915,71.61366612641815,51.42213765182186,66.87358216350123,77.85579378068739,50.244452088452086
12.411606,79.44904585679807,63.28183306055646,48.6912864,84.09246428571429,74.7080128410915,71.61366612641815,51.42213765182186,66.87358216350123,77.85579378068739,50.244452088452086
13.424911,29.25359213759214,96.858605414274,97.18311547911547,33.02622477440525,97.15898771498772,97.03146841673502,95.90142857142855,94.13691707317074,20.667789991796557,90.66568006562757
13.424911,29.25359213759214,96.858605414274,97.18311547911547,33.02622477440525,97.15898771498772,97.03146841673502,95.90142857142855,94.13691707317074,20.667789991796557,90.66568006562757
14.434274,52.074904918032786,10.968638820638821,19.931596390484003,90.61186341463414,11.92711475409836,18.984536585365852,26.271342645850453,21.016554098360658,58.6087081967213,12.137719901719901
14.434274,52.074904918032786,10.968638820638821,19.931596390484003,90.61186341463414,11.92711475409836,18.984536585365852,26.271342645850453,21.016554098360658,58.6087081967213,12.137719901719901
15.445885,94.87408906882592,69.21038172920065,75.2815106035889,19.380488997555013,49.103284897959185,80.98215158924205,82.85395114006515,84.73646943765281,96.80096574225121,81.43278303425777
15.445885,94.87408906882592,69.21038172920065,75.2815106035889,19.380488997555013,49.103284897959185,80.98215158924205,82.85395114006515,84.73646943765281,96.80096574225121,81.43278303425777
16.455202,14.686789259560618,97.72070910556003,20.023717761557176,55.518457002457,97.70406812652068,18.03386167615948,8.815391375101708,33.818282030620466,18.71941062801932,19.688219178082193
16.455202,14.686789259560618,97.72070910556003,20.023717761557176,55.518457002457,97.70406812652068,18.03386167615948,8.815391375101708,33.818282030620466,18.71941062801932,19.688219178082193
17.470849,72.78605378973106,7.757666666666667,70.93794165316045,98.53558542510122,15.22302676399027,77.18346210268949,59.35038630806846,52.98662204081632,65.74309719934102,52.752607843137255
17.470849,72.78605378973106,7.757666666666667,70.93794165316045,98.53558542510122,15.22302676399027,77.18346210268949,59.35038630806846,52.98662204081632,65.74309719934102,52.752607843137255
18.4785,96.14912736236649,51.32750163934426,98.43344197530864,13.903257189811011,56.686412489728845,13.12380936729663,97.18993262119966,98.53704590163935,97.34942439024391,96.51411707317072
18.4785,96.14912736236649,51.32750163934426,98.43344197530864,13.903257189811011,56.686412489728845,13.12380936729663,97.18993262119966,98.53704590163935,97.34942439024391,96.51411707317072
19.491008,14.01019259259259,98.24391169255928,40.40007901234568,62.86093827160494,98.19545634266886,80.6326024691358,17.29661614497529,9.916497545008184,26.299123466884712,17.69283759274526
19.491008,14.01019259259259,98.24391169255928,40.40007901234568,62.86093827160494,98.19545634266886,80.6326024691358,17.29661614497529,9.916497545008184,26.299123466884712,17.69283759274526
20.507871,58.63596437246963,11.421061830173125,67.5998089068826,99.23712155591573,6.948543689320388,15.590810372771474,82.22625425101214,71.3876834295136,79.10177227722772,69.71270898598516
20.507871,58.63596437246963,11.421061830173125,67.5998089068826,99.23712155591573,6.948543689320388,15.590810372771474,82.22625425101214,71.3876834295136,79.10177227722772,69.71270898598516
21.522907,99.42473114754098,63.40345365853659,98.41569836065574,21.394247744052503,90.45683675143562,63.97319114027892,18.306727868852455,97.98459198691741,21.712737611697808,98.21046628757108
21.522907,99.42473114754098,63.40345365853659,98.41569836065574,21.394247744052503,90.45683675143562,63.97319114027892,18.306727868852455,97.98459198691741,21.712737611697808,98.21046628757108
22.540592,12.526481751824816,99.9330269828291,15.567328467153285,95.52638961038961,11.950063260340633,99.43766148814392,67.82913022113021,12.033395121951221,94.048484055601,19.67441769041769
22.540592,12.526481751824816,99.9330269828291,15.567328467153285,95.52638961038961,11.950063260340633,99.43766148814392,67.82913022113021,12.033395121951221,94.048484055601,19.67441769041769
23.550091,91.33602955665026,19.36167290480065,86.44625758818705,22.03184275184275,74.60028876127974,13.121580487804879,99.90797073170732,70.68406229508197,27.75159967186218,82.0609756097561
23.550091,91.33602955665026,19.36167290480065,86.44625758818705,22.03184275184275,74.60028876127974,13.121580487804879,99.90797073170732,70.68406229508197,27.75159967186218,82.0609756097561
24.557917,29.509621087314663,99.20490879478827,30.082862324814506,64.91029324546952,99.92064909390444,73.46177594728172,26.855516049382715,99.64738336052203,98.49751589242054,20.580830618892506
24.557917,29.509621087314663,99.20490879478827,30.082862324814506,64.91029324546952,99.92064909390444,73.46177594728172,26.855516049382715,99.64738336052203,98.49751589242054,20.580830618892506
25.573469,96.82876144578314,16.2748074735987,79.13317965023847,96.785603187251,20.69630548926014,94.99182788844622,96.77669397590361,17.426131832797427,12.844498793242156,94.52175974025974
25.573469,96.82876144578314,16.2748074735987,79.13317965023847,96.785603187251,20.69630548926014,94.99182788844622,96.77669397590361,17.426131832797427,12.844498793242156,94.52175974025974
26.58794,5.947389830508475,90.09039480097482,7.064602115541089,16.404234146341462,83.5119119804401,10.062854353132627,11.87995157384988,97.26551089588378,93.3466731707317,32.91582453290008
26.58794,5.947389830508475,90.09039480097482,7.064602115541089,16.404234146341462,83.5119119804401,10.062854353132627,11.87995157384988,97.26551089588378,93.3466731707317,32.91582453290008
27.601335,75.21191133004925,14.185928221859706,74.30139473684211,93.61743303204602,13.090827586206895,79.12269950738914,99.58572413793104,12.205912469033857,6.9702871125611745,76.04276672104405
27.601335,75.21191133004925,14.185928221859706,74.30139473684211,93.61743303204602,13.090827586206895,79.12269950738914,99.58572413793104,12.205912469033857,6.9702871125611745,76.04276672104405
28.610859,18.026873376623374,92.8122313253012,98.21032006498783,18.253424390243904,83.8088961038961,13.951636363636363,4.572389610389611,63.274461290322584,79.28290996784565,21.05866881028939
28.610859,18.026873376623374,92.8122313253012,98.21032006498783,18.253424390243904,83.8088961038961,13.951636363636363,4.572389610389611,63.274461290322584,79.28290996784565,21.05866881028939
